1307AC140228,本科生,男,信息2013-2
1307AC240101,本科生,男,信管2013-1
1307AC240103,本科生,男,信管2013-1
1307AC240104,本科生,男,信管2013-1
1307AC240105,本科生,男,信管2013-1
1307AC240106,本科生,男,信管2013-1
1307AC240107,本科生,男,信管2013-1
1307AC240109,本科生,男,信管2013-1
1307AC240110,本科生,男,信管2013-1
1307AC240111,本科生,男,信管2013-1
1307AC240113,本科生,男,信管2013-1
1307AC240114,本科生,男,信管2013-1
1307AC240115,本科生,男,信管2013-1
1307AC240118,本科生,男,信管2013-1
1307AC240119,本科生,男,信管2013-1
1307AC240121,本科生,男,信管2013-1
1307AC240122,本科生,男,信管2013-1
1307AC240124,本科生,男,信管2013-1
1307AC240125,本科生,男,信管2013-1
1307AC240128,本科生,男,信管2013-1
1310AC140102,本科生,男,信计2013-1
1310AC140103,本科生,男,信计2013-1
1310AC140104,本科生,男,信计2013-1
1310AC140106,本科生,男,信计2013-1
1310AC140108,本科生,男,信计2013-1
1310AC140111,本科生,男,信计2013-1
1310AC140112,本科生,男,信计2013-1
1310AC140113,本科生,男,信计2013-1
1310AC140115,本科生,男,信计2013-1
1310AC140117,本科生,男,信计2013-1
1310AC140118,本科生,男,信计2013-1
1310AC140119,本科生,男,信计2013-1
1310AC140120,本科生,男,信计2013-1
1310AC140126,本科生,男,信计2013-1
1310AC140202,本科生,男,信计2013-2
1310AC140204,本科生,男,信计2013-2
1310AC140205,本科生,男,信计2013-2
1310AC140209,本科生,男,信计2013-2
1310AC140210,本科生,男,信计2013-2
1310AC140212,本科生,男,信计2013-2
1310AC140213,本科生,男,信计2013-2
1310AC140217,本科生,男,信计2013-2
1310AC140218,本科生,男,信计2013-2
1310AC140219,本科生,男,信计2013-2
1310AC140220,本科生,男,信计2013-2
1310AC140221,本科生,男,信计2013-2
1310AC140224,本科生,男,信计2013-2
1310AC140228,本科生,男,信计2013-2
1406AD140101,本科生,女,信2014-1
1406AD140102,本科生,女,信2014-1
1406AD140103,本科生,女,信2014-1
1406AD140104,本科生,女,信2014-1
1406AD140106,本科生,女,信2014-1
1406AD140107,本科生,女,信2014-1
1406AD140108,本科生,女,信2014-1
1406AD140109,本科生,女,信2014-1
1406AD140111,本科生,男,信2014-1
1406AD140113,本科生,男,信2014-1
1406AD140115,本科生,男,信2014-1
1406AD140116,本科生,男,信2014-1
1406AD140117,本科生,男,信2014-1
1406AD140119,本科生,男,信2014-1
1406AD140121,本科生,男,信2014-1
1406AD140122,本科生,男,信2014-1
1406AD140124,本科生,男,信2014-1
1406AD140125,本科生,男,信2014-1
1406AD140127,本科生,男,信2014-1
1406AD140129,本科生,男,信2014-1
1406AD140201,本科生,女,信2014-2
1406AD140202,本科生,女,信2014-2
1406AD140203,本科生,女,信2014-2
1406AD140204,本科生,女,信2014-2
1406AD140205,本科生,女,信2014-2
1406AD140206,本科生,女,信2014-2
1406AD140207,本科生,女,信2014-2
1406AD140208,本科生,女,信2014-2
1406AD140209,本科生,女,信2014-2
1406AD140210,本科生,女,信2014-2
1406AD140212,本科生,男,信2014-2
1406AD140213,本科生,男,信2014-2
1406AD140216,本科生,男,信2014-2
1406AD140217,本科生,男,信2014-2
1406AD140218,本科生,男,信2014-2
1406AD140219,本科生,男,信2014-2
1406AD140221,本科生,男,信2014-2
1406AD140223,本科生,男,信2014-2
1406AD140225,本科生,男,信2014-2
1406AD140228,本科生,男,信2014-2
1406AD140229,本科生,男,信2014-2
1406AD140230,本科生,男,信2014-2
1406AE140101,本科生,女,电气2014-1
1406AE140102,本科生,女,电气2014-1
1406AE140103,本科生,女,电气2014-1
1406AE140104,本科生,女,电气2014-1
1406AE140105,本科生,女,电气2014-1
1406AE140107,本科生,男,电气2014-1
1406AE140108,本科生,男,电气2014-1
1406AE140109,本科生,男,电气2014-1
