Pclear,Pcloudy
0.709677419354839,0.290322580645161
0.714285714285714,0.285714285714286
0.741935483870968,0.258064516129032
0.866666666666667,0.133333333333333
0.741935483870968,0.258064516129032
0.933333333333333,0.0666666666666667
0.935483870967742,0.0645161290322581
0.67741935483871,0.32258064516129
0.733333333333333,0.266666666666667
0.935483870967742,0.0645161290322581
0.866666666666667,0.133333333333333
0.967741935483871,0.032258064516129
FID,time,CLEAR_SKY_GHI,CLEAR_SKY_BHI,CLEAR_SKY_DHI,CLEAR_SKY_BNI
54,2020/1/3 6:00:00,295.754852294921870,162.182083129882810,133.572784423828120,446.799224853515620
55,2020/1/3 7:00:00,197.062255859375000,97.700019836425781,99.362236022949219,362.039886474609380
56,2020/1/3 8:00:00,77.820579528808594,28.148487091064453,49.672088623046875,187.869262695312500
57,2020/1/3 9:00:00,3.949079036712647,0.460407584905624,3.488671302795410,10.235645294189453
58,2020/1/3 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
59,2020/1/3 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
60,2020/1/3 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
61,2020/1/3 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
62,2020/1/3 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
63,2020/1/3 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
64,2020/1/3 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
65,2020/1/3 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
66,2020/1/3 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
67,2020/1/3 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
68,2020/1/3 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
69,2020/1/3 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
70,2020/1/3 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,2020/1/3 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
72,2020/1/4 0:00:00,16.269546508789063,3.460163116455078,12.809382438659668,44.203701019287109
73,2020/1/4 1:00:00,118.315292358398440,51.333248138427734,66.982040405273438,270.426391601562500
74,2020/1/4 2:00:00,245.014328002929690,135.459350585937500,109.554969787597660,445.230743408203120
75,2020/1/4 3:00:00,343.375274658203120,208.543136596679690,134.832138061523440,540.842956542968750
76,2020/1/4 4:00:00,394.460449218750000,249.840286254882810,144.620162963867190,588.568725585937500
77,2020/1/4 5:00:00,390.806976318359370,250.221740722656250,140.585250854492190,599.456848144531250
78,2020/1/4 6:00:00,331.511138916015620,207.504226684570310,124.006919860839840,568.573181152343750
79,2020/1/4 7:00:00,223.555725097656250,128.092926025390620,95.462799072265625,471.205718994140620
80,2020/1/4 8:00:00,90.475364685058594,39.420883178710938,51.054477691650391,261.436004638671870
81,2020/1/4 9:00:00,4.853619575500488,0.783679068088531,4.069940567016602,16.894662857055664
82,2020/1/4 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
83,2020/1/4 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
84,2020/1/4 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
85,2020/1/4 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
86,2020/1/4 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
87,2020/1/4 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
88,2020/1/4 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
89,2020/1/4 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
90,2020/1/4 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
91,2020/1/4 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
92,2020/1/4 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
93,2020/1/4 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
94,2020/1/4 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
95,2020/1/4 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
96,2020/1/5 0:00:00,15.229653358459473,2.182556629180908,13.047096252441406,27.892650604248047
97,2020/1/5 1:00:00,107.070175170898440,34.549697875976563,72.520477294921875,180.422958374023440
98,2020/1/5 2:00:00,225.352066040039060,99.601020812988281,125.751052856445310,325.850402832031250
99,2020/1/5 3:00:00,320.990905761718750,162.375396728515620,158.615524291992190,419.623046875000000
100,2020/1/5 4:00:00,372.661132812500000,202.897613525390620,169.763519287109370,476.219116210937500
101,2020/1/5 5:00:00,371.211303710937500,209.332290649414060,161.878997802734370,499.317108154296870
102,2020/1/5 6:00:00,314.749511718750000,175.074905395507810,139.674606323242190,476.862487792968750
103,2020/1/5 7:00:00,210.488922119140620,105.657119750976560,104.831809997558590,384.499603271484370
104,2020/1/5 8:00:00,84.446723937988281,30.513936996459961,53.932788848876953,197.446319580078120
105,2020/1/5 9:00:00,4.922561168670654,0.592916727066040,4.329644680023193,12.331956863403320
106,2020/1/5 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
107,2020/1/5 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
108,2020/1/5 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
109,2020/1/5 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
110,2020/1/5 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
111,2020/1/5 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
112,2020/1/5 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
113,2020/1/5 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
114,2020/1/5 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
115,2020/1/5 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
116,2020/1/5 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
117,2020/1/5 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
118,2020/1/5 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
119,2020/1/5 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
120,2020/1/6 0:00:00,17.104055404663086,3.301745414733887,13.802309036254883,41.620342254638672
121,2020/1/6 1:00:00,121.428398132324220,48.594184875488281,72.834213256835937,255.448516845703120
122,2020/1/6 2:00:00,245.890625000000000,121.977638244628910,123.912986755371090,399.368927001953120
123,2020/1/6 3:00:00,339.921875000000000,178.584884643554690,161.336990356445310,460.619476318359370
124,2020/1/6 4:00:00,385.817962646484370,206.215240478515620,179.602737426757810,482.263122558593750
125,2020/1/6 5:00:00,376.726104736328120,200.045928955078120,176.680175781250000,474.746368408203120
126,2020/1/6 6:00:00,313.104248046875000,156.196090698242190,156.908157348632810,422.240051269531250
127,2020/1/6 7:00:00,207.152664184570310,89.930313110351563,117.222351074218750,324.199493408203120
128,2020/1/6 8:00:00,83.989395141601563,25.444540023803711,58.544853210449219,160.990051269531250
129,2020/1/6 9:00:00,5.243700504302979,0.462755948305130,4.780944824218750,9.194869995117188
130,2020/1/6 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
131,2020/1/6 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
132,2020/1/6 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
133,2020/1/6 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
134,2020/1/6 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
135,2020/1/6 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
136,2020/1/6 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
137,2020/1/6 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
138,2020/1/6 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
139,2020/1/6 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
140,2020/1/6 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
141,2020/1/6 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
142,2020/1/6 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
143,2020/1/6 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
144,2020/1/7 0:00:00,17.088064193725586,3.349326372146606,13.738738059997559,42.571739196777344
145,2020/1/7 1:00:00,120.809867858886720,49.161163330078125,71.648704528808594,256.610687255859370
146,2020/1/7 2:00:00,248.518234252929690,131.150177001953120,117.368064880371090,427.256042480468750
147,2020/1/7 3:00:00,347.597015380859370,203.428787231445310,144.168228149414060,522.442993164062500
148,2020/1/7 4:00:00,398.174285888671880,242.859710693359370,155.314575195312500,565.632324218750000
149,2020/1/7 5:00:00,392.830291748046870,240.009719848632810,152.820556640625000,566.867553710937500
150,2020/1/7 6:00:00,331.480987548828120,194.309600830078120,137.171386718750000,522.349121093750000
151,2020/1/7 7:00:00,224.022842407226560,117.978782653808590,106.044052124023440,422.215087890625000
152,2020/1/7 8:00:00,93.740310668945313,37.019176483154297,56.721130371093750,234.092895507812500
153,2020/1/7 9:00:00,6.261063098907471,0.967083036899567,5.293980121612549,18.838642120361328
154,2020/1/7 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
155,2020/1/7 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
156,2020/1/7 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
157,2020/1/7 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
158,2020/1/7 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
159,2020/1/7 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
160,2020/1/7 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
161,2020/1/7 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
162,2020/1/7 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
163,2020/1/7 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
164,2020/1/7 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
165,2020/1/7 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
166,2020/1/7 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
167,2020/1/7 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
168,2020/1/8 0:00:00,20.256332397460937,6.219753265380859,14.036579132080078,79.878982543945313
169,2020/1/8 1:00:00,138.817749023437500,72.709083557128906,66.108665466308594,382.836395263671870
170,2020/1/8 2:00:00,273.290100097656250,169.199539184570310,104.090560913085940,550.836608886718750
171,2020/1/8 3:00:00,372.460571289062500,243.346954345703120,129.113616943359380,623.077880859375000
172,2020/1/8 4:00:00,419.778869628906250,276.126739501953120,143.652130126953120,640.447204589843750
173,2020/1/8 5:00:00,409.206176757812500,261.935638427734370,147.270538330078120,615.338745117187500
174,2020/1/8 6:00:00,342.274566650390630,205.702377319335940,136.572174072265620,549.050964355468750
175,2020/1/8 7:00:00,230.784927368164060,123.320289611816410,107.464637756347660,437.220092773437500
176,2020/1/8 8:00:00,97.698852539062500,39.334346771240234,58.364501953125000,244.621017456054690
177,2020/1/8 9:00:00,6.927316188812256,1.111972689628601,5.815343856811523,20.897064208984375
178,2020/1/8 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
179,2020/1/8 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
180,2020/1/8 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
181,2020/1/8 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
182,2020/1/8 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
183,2020/1/8 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
184,2020/1/8 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
185,2020/1/8 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
186,2020/1/8 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
187,2020/1/8 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
188,2020/1/8 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
189,2020/1/8 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
190,2020/1/8 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
191,2020/1/8 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
192,2020/1/9 0:00:00,15.552496910095215,2.216252803802490,13.336244583129883,27.754850387573242
193,2020/1/9 1:00:00,108.481201171875000,35.023590087890625,73.457611083984375,180.000610351562500
194,2020/1/9 2:00:00,229.780349731445310,102.979652404785160,126.800704956054690,332.090911865234370
195,2020/1/9 3:00:00,330.687957763671870,174.752502441406250,155.935455322265620,444.746368408203120
196,2020/1/9 4:00:00,385.619171142578120,221.149444580078130,164.469726562500000,510.448455810546880
197,2020/1/9 5:00:00,384.419525146484370,226.145370483398440,158.274139404296870,528.603271484375000
198,2020/1/9 6:00:00,327.462615966796880,188.897445678710940,138.565170288085940,501.251556396484370
199,2020/1/9 7:00:00,223.200363159179690,117.362693786621090,105.837669372558590,412.065124511718750
200,2020/1/9 8:00:00,94.871498107910156,37.569911956787109,57.301586151123047,229.361053466796870
201,2020/1/9 9:00:00,7.122828006744385,1.109936594963074,6.012891292572022,20.099946975708008
202,2020/1/9 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
203,2020/1/9 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
204,2020/1/9 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
205,2020/1/9 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
206,2020/1/9 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
207,2020/1/9 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
208,2020/1/9 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
209,2020/1/9 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
210,2020/1/9 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
211,2020/1/9 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
212,2020/1/9 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
213,2020/1/9 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
214,2020/1/9 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
215,2020/1/9 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
216,2020/1/10 0:00:00,17.133745193481445,3.211069107055664,13.922676086425781,40.071464538574219
217,2020/1/10 1:00:00,119.065368652343750,46.324123382568359,72.741241455078125,238.221298217773440
218,2020/1/10 2:00:00,246.366500854492190,125.937995910644530,120.428512573242190,405.156707763671870
219,2020/1/10 3:00:00,346.696624755859370,198.599365234375000,148.097274780273440,503.710845947265620
220,2020/1/10 4:00:00,398.814270019531250,239.990570068359370,158.823699951171870,551.343750000000000
221,2020/1/10 5:00:00,394.794982910156250,239.701843261718750,155.093139648437500,557.095214843750000
222,2020/1/10 6:00:00,334.687286376953120,196.704055786132810,137.983230590820310,518.154846191406250
223,2020/1/10 7:00:00,227.733673095703120,120.746757507324220,106.986915588378910,419.586456298828120
224,2020/1/10 8:00:00,97.679450988769531,38.884422302246094,58.795028686523438,233.628219604492190
225,2020/1/10 9:00:00,7.784985542297363,1.256548523902893,6.528437137603760,21.928417205810547
226,2020/1/10 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
227,2020/1/10 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
228,2020/1/10 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
229,2020/1/10 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
230,2020/1/10 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
231,2020/1/10 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
232,2020/1/10 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
233,2020/1/10 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
234,2020/1/10 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
235,2020/1/10 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
236,2020/1/10 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
237,2020/1/10 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
238,2020/1/10 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
239,2020/1/10 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
240,2020/1/11 0:00:00,17.883356094360352,3.374136447906494,14.509221076965332,42.476806640625000
241,2020/1/11 1:00:00,120.083847045898440,44.211467742919922,75.872375488281250,226.707199096679690
242,2020/1/11 2:00:00,245.375015258789060,116.656028747558590,128.718994140625000,373.760009765625000
243,2020/1/11 3:00:00,343.276245117187500,180.507461547851560,162.768768310546870,455.816802978515620
244,2020/1/11 4:00:00,394.277282714843750,216.441619873046870,177.835647583007810,494.751098632812500
245,2020/1/11 5:00:00,390.417297363281250,215.595458984375000,174.821838378906250,498.146087646484370
246,2020/1/11 6:00:00,330.455261230468750,175.015640258789060,155.439605712890620,457.565795898437500
247,2020/1/11 7:00:00,225.809539794921870,108.024986267089840,117.784553527832030,371.963348388671870
248,2020/1/11 8:00:00,99.150825500488281,36.375553131103516,62.775268554687500,215.577468872070310
249,2020/1/11 9:00:00,8.563414573669434,1.333059906959534,7.230354785919190,22.530254364013672
250,2020/1/11 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
251,2020/1/11 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
252,2020/1/11 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
253,2020/1/11 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
254,2020/1/11 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
255,2020/1/11 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
256,2020/1/11 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
257,2020/1/11 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
258,2020/1/11 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
259,2020/1/11 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
260,2020/1/11 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
261,2020/1/11 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
262,2020/1/11 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
263,2020/1/11 23:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
264,2020/1/12 0:00:00,17.170799255371094,2.749227523803711,14.421571731567383,33.890144348144531
265,2020/1/12 1:00:00,115.342315673828120,38.558704376220703,76.783615112304688,195.819946289062500
266,2020/1/12 2:00:00,238.463226318359370,106.216598510742190,132.246612548828120,338.227905273437500
267,2020/1/12 3:00:00,336.937957763671870,169.389862060546870,167.548095703125000,425.498291015625000
268,2020/1/12 4:00:00,388.811309814453120,205.256118774414060,183.555175781250000,466.734497070312500
269,2020/1/12 5:00:00,386.052093505859370,204.140121459960940,181.911956787109370,468.846862792968750
270,2020/1/12 6:00:00,327.706604003906250,165.035751342773440,162.670867919921870,428.216308593750000
271,2020/1/12 7:00:00,224.559860229492190,101.140106201171870,123.419754028320310,344.651153564453120
272,2020/1/12 8:00:00,99.873275756835938,34.620853424072266,65.252418518066406,202.083206176757810
273,2020/1/12 9:00:00,9.226946830749512,1.435766816139221,7.791179656982422,23.528202056884766
274,2020/1/12 10:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
275,2020/1/12 11:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
276,2020/1/12 12:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
277,2020/1/12 13:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
278,2020/1/12 14:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
279,2020/1/12 15:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
280,2020/1/12 16:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
281,2020/1/12 17:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
282,2020/1/12 18:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
283,2020/1/12 19:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
284,2020/1/12 20:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
285,2020/1/12 21:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
286,2020/1/12 22:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
